Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
B,Ship,5,5,245,5.0,medium,F,4.0,4627
C,Road,3,1,242,5.0,high,M,9.0,5151
C,Ship,4,4,243,3.0,high,F,4.0,5082
F,Road,3,2,133,5.0,medium,M,9.0,5744
F,Ship,4,4,197,5.0,medium,F,22.0,2065
C,Ship,4,3,194,2.0,medium,M,4.0,5780
D,Ship,4,5,247,2.0,medium,F,9.0,4656
F,Ship,6,4,260,4.0,medium,F,10.0,1927
B,Flight,5,3,267,4.0,medium,F,1.0,4837
C,Road,3,2,122,4.0,low,F,9.0,5299
F,Ship,2,5,223,3.0,medium,M,35.0,3437
C,Road,6,1,295,4.0,medium,F,6.0,1611
D,Ship,7,3,310,4.0,medium,F,7.0,1989
B,Ship,5,1,130,4.0,high,F,9.0,4946
F,Flight,3,5,151,2.0,low,F,16.0,1422
B,Ship,4,4,260,2.0,low,M,17.0,3068
C,Ship,2,2,267,3.0,medium,M,15.0,2481
C,Road,3,1,236,5.0,medium,F,10.0,4858
F,Flight,4,1,146,3.0,low,F,1.0,4831
F,Flight,7,1,308,4.0,medium,M,5.0,1705
F,Flight,5,1,231,5.0,high,F,9.0,5558
D,Ship,4,4,236,2.0,medium,F,5.0,5266
A,Ship,5,2,198,3.0,low,F,43.0,3706
B,Ship,3,1,230,3.0,medium,M,3.0,4957
D,Ship,5,3,195,4.0,low,F,9.0,5577
B,Ship,3,2,256,2.0,medium,F,9.0,4228
B,Ship,6,1,170,3.0,low,F,10.0,4858
A,Road,4,5,259,2.0,low,M,7.0,4390
B,Road,5,3,239,5.0,medium,F,19.0,2988
B,Road,3,2,143,4.0,medium,F,22.0,1249
C,Ship,4,4,234,5.0,low,M,7.0,1871
D,Ship,4,2,190,5.0,high,M,5.0,4139
C,Ship,6,3,251,4.0,low,M,1.0,1230
D,Flight,4,3,255,5.0,low,M,1.0,1192
F,Ship,4,1,160,2.0,low,M,28.0,1276
C,Road,5,3,236,5.0,medium,M,10.0,1630
A,Road,5,3,245,5.0,low,M,8.0,1471
F,Ship,3,1,206,3.0,medium,M,28.0,2892
B,Ship,5,5,219,3.0,medium,M,27.0,3430
D,Ship,3,2,150,5.0,low,F,6.0,5580
C,Flight,4,3,219,5.0,low,F,8.0,1702
B,Road,4,2,186,3.0,low,M,6.0,4524
B,Ship,2,2,210,3.0,medium,F,10.0,4324
A,Flight,4,3,181,3.0,medium,M,10.0,4541
F,Ship,3,2,151,2.0,low,F,3.0,4759
A,Ship,6,1,117,5.0,medium,F,4.0,4211
F,Ship,5,2,265,3.0,low,M,10.0,4347
F,Ship,4,3,262,2.0,low,M,10.0,5524
F,Ship,3,3,237,2.0,medium,M,8.0,5516
D,Ship,4,4,218,2.0,low,M,4.0,4104
A,Ship,6,1,238,5.0,low,F,13.0,2442
B,Flight,2,1,199,2.0,low,F,10.0,5345
F,Flight,4,4,143,5.0,medium,M,12.0,1326
A,Flight,4,5,140,3.0,low,F,7.0,5383
F,Flight,5,1,137,5.0,low,F,8.0,4584
D,Ship,3,1,249,2.0,medium,F,1.0,5190
F,Road,4,1,224,5.0,low,F,7.0,5738
A,Flight,4,4,216,4.0,medium,M,27.0,3740
F,Flight,3,1,194,2.0,low,M,8.0,4335
D,Ship,2,4,153,2.0,medium,F,43.0,1264
A,Road,6,1,258,4.0,low,M,3.0,1506
C,Ship,3,3,207,3.0,low,M,7.0,4816
F,Road,4,5,248,3.0,low,F,2.0,5310
F,Road,6,5,247,5.0,medium,M,3.0,4832
F,Ship,3,1,232,2.0,medium,F,2.0,5104
D,Ship,4,4,212,4.0,medium,F,2.0,3830
F,Ship,5,5,266,5.0,medium,M,7.0,1440
F,Road,4,1,152,2.0,high,M,2.0,5396
F,Ship,3,4,204,2.0,low,F,10.0,5844
F,Road,3,3,242,3.0,low,F,7.0,3127
F,Ship,4,2,252,3.0,medium,F,4.0,5782
B,Road,4,2,222,3.0,low,M,4.0,5919
F,Road,3,1,268,3.0,medium,M,3.0,3040
D,Ship,5,3,192,5.0,medium,M,10.0,5976
B,Ship,4,2,258,3.0,high,M,10.0,4643
A,Ship,3,4,148,3.0,low,M,37.0,1523
D,Road,4,1,245,5.0,low,F,7.0,1884
B,Flight,4,3,138,3.0,low,F,2.0,5593
F,Ship,5,4,255,5.0,low,M,3.0,4638
D,Ship,4,4,226,5.0,low,M,9.0,2182
C,Ship,7,3,272,4.0,medium,M,2.0,1754
F,Ship,5,4,226,2.0,low,M,6.0,4547
B,Ship,4,3,108,5.0,low,F,22.0,1745
A,Ship,5,4,257,2.0,low,M,43.0,2257
F,Road,3,3,153,3.0,low,F,3.0,4829
C,Flight,5,3,197,4.0,medium,F,43.0,2917
B,Flight,3,5,189,2.0,low,M,8.0,4567
F,Ship,4,3,275,5.0,low,M,2.0,4622
F,Ship,3,1,225,2.0,high,F,43.0,2585
B,Road,4,2,239,2.0,medium,F,9.0,4360
D,Ship,5,1,207,2.0,high,M,3.0,4083
A,Ship,3,4,234,3.0,medium,F,37.0,2111
A,Ship,3,5,155,4.0,low,F,1.0,4432
F,Road,4,3,161,3.0,low,F,43.0,1199
C,Road,4,1,168,2.0,low,F,41.0,1515
F,Ship,3,2,98,3.0,medium,F,43.0,1057
D,Road,6,2,240,5.0,low,M,3.0,5967
B,Ship,4,5,216,3.0,medium,M,1.0,5167
C,Ship,3,5,141,3.0,medium,M,10.0,5775
F,Ship,5,5,167,3.0,low,F,43.0,1564
B,Ship,5,2,168,3.0,low,M,26.0,1526
A,Ship,3,2,221,2.0,medium,M,10.0,4715
A,Ship,7,2,301,4.0,low,M,1.0,1339
F,Ship,5,1,120,3.0,low,M,7.0,4381
D,Ship,6,4,112,4.0,medium,F,9.0,4005
D,Ship,4,1,261,4.0,medium,F,6.0,4888
C,Ship,4,2,207,3.0,medium,F,5.0,4702
F,Ship,5,1,275,5.0,low,F,3.0,1062
F,Ship,4,4,221,4.0,low,F,2.0,5595
C,Ship,6,5,300,5.0,low,M,1.0,1188
C,Ship,5,2,134,4.0,low,M,5.0,5090
F,Ship,3,5,228,4.0,medium,M,43.0,2243
D,Ship,4,5,221,3.0,medium,F,3.0,4430
D,Ship,3,2,200,3.0,low,M,43.0,3642
A,Ship,3,4,250,3.0,low,M,6.0,4830
C,Ship,4,1,274,4.0,medium,F,42.0,2430
B,Ship,4,5,231,3.0,low,F,4.0,5174
D,Ship,2,3,206,4.0,medium,F,2.0,5443
F,Flight,5,3,247,5.0,low,M,10.0,1699
D,Ship,3,1,167,3.0,low,F,4.0,5943
F,Ship,4,1,144,4.0,medium,M,8.0,4303
A,Ship,3,3,251,3.0,low,M,8.0,4246
A,Ship,6,1,265,4.0,low,F,1.0,1345
C,Road,3,1,223,3.0,low,M,8.0,5318
A,Ship,4,2,271,5.0,medium,M,4.0,1633
F,Ship,3,5,240,3.0,medium,F,43.0,2919
A,Ship,4,2,231,4.0,medium,F,6.0,2512
C,Ship,4,2,177,5.0,low,F,3.0,4392
C,Ship,3,2,243,4.0,medium,M,4.0,4410
F,Ship,7,5,243,5.0,medium,M,28.0,1100
C,Ship,5,2,252,3.0,low,M,6.0,4013
F,Ship,3,4,228,3.0,medium,F,8.0,5419
F,Ship,2,2,98,5.0,medium,M,10.0,4368
D,Ship,3,3,167,3.0,medium,F,24.0,1111
C,Road,3,2,272,2.0,low,M,33.0,2321
D,Road,4,4,209,3.0,medium,F,43.0,2740
F,Ship,5,4,222,5.0,low,F,9.0,1003
C,Ship,2,5,177,5.0,medium,F,41.0,1772
F,Road,4,2,158,3.0,medium,F,9.0,4078
F,Ship,2,2,177,4.0,low,M,8.0,5878
B,Ship,3,2,272,3.0,low,M,7.0,5657
B,Flight,6,2,159,5.0,medium,F,22.0,1247
D,Ship,3,1,192,3.0,low,F,4.0,5179
F,Road,3,2,226,2.0,medium,M,43.0,1446
A,Ship,5,4,187,2.0,medium,F,10.0,3549
D,Ship,5,4,259,5.0,low,F,4.0,1991
B,Ship,4,3,251,3.0,medium,F,43.0,2632
D,Ship,3,4,110,3.0,low,F,43.0,1281
A,Flight,3,1,166,2.0,low,F,10.0,5932
A,Flight,5,5,209,3.0,low,M,43.0,3893
D,Ship,3,2,225,3.0,high,M,5.0,4304
D,Flight,5,1,195,5.0,high,F,8.0,4944
B,Ship,5,4,208,4.0,medium,F,8.0,4116
C,Road,4,5,196,2.0,low,M,43.0,3151
B,Road,4,1,197,3.0,low,M,2.0,4326
D,Ship,3,4,223,3.0,low,M,18.0,3959
F,Ship,4,5,216,2.0,low,F,8.0,5767
D,Flight,5,5,229,5.0,low,F,6.0,1857
F,Flight,5,4,142,3.0,low,F,8.0,5468
A,Flight,3,2,264,3.0,medium,M,5.0,3861
C,Flight,3,5,132,3.0,medium,F,4.0,4212
D,Road,5,3,141,2.0,medium,M,4.0,5257
C,Ship,4,1,118,5.0,low,M,43.0,1413
D,Road,5,5,234,2.0,high,M,43.0,3914
B,Ship,4,4,201,5.0,medium,M,17.0,2059
D,Ship,4,2,183,3.0,low,M,5.0,3716
F,Ship,6,2,243,4.0,low,M,9.0,1258
F,Road,5,4,242,5.0,low,F,10.0,1365
C,Flight,5,5,235,5.0,low,F,4.0,5908
D,Ship,5,4,270,3.0,medium,M,9.0,4992
F,Ship,4,1,171,2.0,low,F,6.0,5719
F,Ship,2,3,260,2.0,low,F,1.0,4547
F,Ship,4,3,173,3.0,low,F,7.0,4810
D,Flight,6,4,258,4.0,low,F,2.0,1051
C,Ship,6,5,305,4.0,medium,F,9.0,1072
D,Ship,4,3,127,5.0,low,F,5.0,1205
B,Road,4,3,189,3.0,medium,F,4.0,4410
D,Flight,4,1,173,4.0,low,F,5.0,5530
D,Ship,5,4,215,2.0,medium,M,34.0,2713
C,Road,5,3,261,4.0,medium,F,5.0,4623
A,Ship,5,2,191,3.0,high,F,43.0,2028
A,Road,6,3,241,5.0,high,F,8.0,3878
A,Ship,3,3,175,3.0,high,F,43.0,1229
F,Flight,5,2,240,5.0,low,F,7.0,1923
C,Ship,3,5,204,2.0,medium,F,5.0,4504
B,Ship,3,4,216,3.0,medium,M,3.0,5651
D,Ship,4,3,269,2.0,medium,M,2.0,4158
C,Ship,6,2,146,3.0,low,F,43.0,1936
F,Ship,4,3,228,3.0,medium,F,1.0,5129
F,Ship,5,4,250,2.0,low,F,10.0,4277
F,Road,3,3,243,2.0,medium,M,17.0,3230
F,Ship,4,5,240,5.0,low,M,8.0,4558
C,Ship,4,2,192,3.0,low,F,4.0,5578
F,Ship,6,5,275,4.0,low,M,2.0,1700
F,Ship,3,5,269,5.0,low,M,6.0,5932
B,Ship,5,3,259,5.0,low,M,2.0,1730
D,Ship,4,5,254,3.0,medium,F,10.0,4148
F,Flight,3,1,164,2.0,low,F,39.0,1532
F,Ship,3,4,267,3.0,medium,F,43.0,3589
B,Flight,3,2,160,3.0,medium,M,3.0,5807
D,Road,3,5,263,3.0,medium,M,4.0,4081
F,Ship,4,2,229,2.0,low,M,9.0,5026
D,Ship,5,5,275,5.0,low,M,4.0,1646
D,Road,4,5,268,3.0,medium,F,3.0,2758
B,Ship,3,1,160,3.0,medium,F,4.0,5132
A,Flight,6,3,229,5.0,medium,M,6.0,4600
B,Ship,4,4,149,2.0,medium,F,2.0,5881
A,Ship,2,2,147,2.0,medium,F,43.0,1447
B,Road,5,4,271,5.0,low,M,4.0,1320
B,Ship,6,4,291,4.0,low,F,8.0,1131
C,Ship,3,3,216,5.0,medium,M,4.0,5329
F,Road,3,2,264,4.0,high,F,32.0,2754
A,Ship,5,5,189,3.0,low,F,10.0,5554
A,Ship,6,4,121,5.0,low,M,23.0,1734
D,Road,2,4,201,2.0,high,M,2.0,5115
C,Flight,2,3,251,3.0,low,F,2.0,3351
C,Road,6,2,239,4.0,medium,F,7.0,4589
C,Ship,4,2,149,5.0,medium,F,8.0,4209
C,Ship,5,4,263,4.0,low,F,2.0,1625
C,Ship,3,4,154,2.0,low,M,29.0,1016
F,Flight,5,3,224,5.0,medium,M,9.0,1643
A,Ship,3,4,100,3.0,medium,M,4.0,4191
A,Ship,4,1,251,3.0,low,F,33.0,2502
C,Ship,4,4,273,5.0,low,M,10.0,1316
B,Ship,3,2,247,2.0,low,F,2.0,4677
D,Ship,6,5,308,4.0,low,M,2.0,1125
B,Road,3,2,178,2.0,medium,F,22.0,1247
D,Ship,4,1,237,4.0,low,F,4.0,4697
F,Ship,5,3,223,3.0,low,M,6.0,5977
B,Ship,6,4,279,4.0,low,F,1.0,1246
B,Ship,6,4,292,4.0,medium,F,7.0,1094
D,Road,6,3,262,5.0,high,M,5.0,4506
A,Ship,4,2,253,3.0,medium,F,7.0,5813
F,Ship,5,4,151,2.0,low,F,10.0,5643
F,Ship,2,4,226,3.0,low,M,9.0,4098
F,Road,3,4,273,3.0,low,M,3.0,5163
D,Ship,4,3,180,4.0,low,M,14.0,1686
C,Flight,5,4,248,3.0,low,M,7.0,5335
D,Ship,3,3,201,3.0,low,F,2.0,5540
A,Road,4,5,251,5.0,medium,F,7.0,1070
F,Ship,4,2,149,3.0,medium,F,43.0,1506
B,Road,6,3,309,4.0,medium,M,2.0,1270
F,Road,7,3,264,4.0,medium,M,3.0,1296
F,Ship,4,4,135,2.0,low,M,4.0,4684
B,Ship,2,1,188,3.0,low,M,43.0,2106
D,Ship,4,4,167,4.0,low,M,2.0,5908
F,Ship,6,3,280,4.0,low,M,2.0,1753
B,Road,5,2,223,5.0,medium,M,5.0,1484
B,Ship,3,5,206,4.0,medium,F,2.0,5829
A,Ship,4,5,243,4.0,low,F,1.0,5328
A,Ship,4,4,192,4.0,medium,F,43.0,3599
F,Ship,4,5,136,3.0,low,F,1.0,4585
F,Ship,5,1,137,3.0,medium,F,10.0,4641
B,Ship,3,4,151,3.0,low,M,16.0,1020
F,Road,4,3,268,3.0,medium,F,23.0,2996
B,Flight,5,4,258,2.0,medium,F,24.0,2878
C,Ship,4,2,156,3.0,low,F,1.0,5361
B,Ship,3,4,222,5.0,medium,F,10.0,4579
B,Ship,4,1,284,4.0,low,F,4.0,4795
C,Ship,4,3,249,3.0,low,M,4.0,4811
F,Ship,4,3,129,5.0,medium,F,5.0,5626
D,Ship,3,2,262,2.0,low,M,7.0,5141
F,Ship,3,5,230,4.0,low,F,5.0,4450
C,Ship,4,1,153,3.0,low,F,8.0,5198
C,Road,5,4,254,2.0,low,M,9.0,5658
A,Ship,2,1,96,2.0,high,F,9.0,4449
C,Ship,6,5,266,4.0,medium,F,6.0,1312
F,Ship,4,3,170,2.0,medium,F,33.0,1980
A,Ship,3,3,274,3.0,medium,M,3.0,5157
B,Ship,5,1,225,2.0,medium,M,31.0,3454
A,Road,3,1,157,3.0,medium,M,1.0,4391
D,Ship,4,2,161,4.0,low,F,10.0,5322
D,Ship,3,3,158,2.0,low,F,4.0,5960
D,Road,6,5,253,4.0,low,M,2.0,1893
B,Road,5,1,238,3.0,low,M,32.0,3832
F,Ship,3,2,154,3.0,low,F,43.0,1136
F,Road,4,3,223,2.0,low,F,3.0,5765
C,Ship,4,2,237,3.0,low,M,2.0,5277
C,Ship,4,2,271,3.0,medium,M,4.0,4743
F,Ship,3,1,140,3.0,low,M,6.0,4488
C,Ship,5,1,136,3.0,low,M,10.0,5308
B,Ship,2,3,160,3.0,low,F,43.0,1251
C,Flight,5,2,159,3.0,low,M,5.0,4930
C,Ship,4,4,235,2.0,low,M,4.0,5671
D,Ship,3,2,191,2.0,medium,M,7.0,5357
C,Flight,2,4,285,3.0,high,M,6.0,4427
A,Flight,5,1,267,5.0,low,F,4.0,1097
B,Flight,3,4,180,5.0,medium,F,3.0,5605
D,Ship,3,4,263,5.0,high,M,3.0,4429
B,Flight,5,4,238,5.0,low,M,3.0,4046
F,Ship,5,2,230,4.0,low,F,4.0,4782
F,Ship,6,1,217,4.0,medium,M,3.0,5571
F,Ship,3,3,165,4.0,medium,M,2.0,4176
A,Flight,2,4,182,3.0,medium,M,43.0,3792
A,Ship,4,3,223,3.0,low,F,10.0,5560
D,Ship,4,1,261,3.0,low,F,10.0,5943
F,Ship,2,2,156,3.0,low,F,5.0,4151
F,Ship,4,4,212,2.0,medium,M,5.0,4774
F,Road,3,5,139,3.0,low,F,1.0,4060
D,Road,2,3,158,3.0,low,F,13.0,1245
C,Ship,5,5,226,4.0,low,F,10.0,5676
A,Ship,2,2,140,3.0,low,F,19.0,1806
F,Ship,6,1,237,5.0,high,M,2.0,5364
F,Flight,3,1,170,3.0,low,M,3.0,4454
C,Flight,5,5,268,3.0,medium,M,2.0,4459
A,Ship,4,1,265,3.0,low,F,4.0,4249
F,Ship,4,4,197,3.0,low,F,7.0,5099
F,Ship,3,5,150,3.0,medium,F,4.0,4442
D,Ship,7,5,288,4.0,low,F,1.0,1269
C,Road,5,5,227,5.0,medium,F,3.0,1687
A,Ship,5,1,182,3.0,low,M,8.0,3580
F,Ship,5,5,276,4.0,low,F,7.0,1742
D,Flight,6,2,161,4.0,low,M,10.0,1683
F,Ship,3,4,140,5.0,low,M,9.0,4558
F,Ship,4,2,177,3.0,low,M,8.0,4904
F,Flight,5,2,263,3.0,low,M,9.0,4699
F,Road,4,2,173,3.0,medium,M,6.0,4963
C,Ship,4,3,181,4.0,low,F,8.0,5106
F,Ship,4,1,165,3.0,medium,M,43.0,1293
B,Road,3,2,271,2.0,medium,M,6.0,5280
F,Flight,4,2,107,2.0,low,F,8.0,4460
B,Ship,6,5,295,4.0,medium,M,5.0,1963
D,Ship,3,2,160,3.0,low,F,7.0,4468
A,Ship,4,1,222,2.0,high,M,3.0,5665
A,Flight,5,4,154,2.0,medium,M,10.0,5670
A,Ship,5,5,194,4.0,medium,F,4.0,4003
F,Ship,3,4,172,3.0,low,F,4.0,4337
B,Ship,3,2,123,4.0,low,F,10.0,5891
F,Ship,5,3,257,5.0,low,M,7.0,1090
F,Ship,3,3,197,3.0,low,F,4.0,4858
F,Ship,6,3,259,4.0,high,F,7.0,1208
F,Flight,4,2,135,2.0,low,M,43.0,1011
C,Road,6,1,250,3.0,low,M,5.0,5621
C,Ship,7,1,291,4.0,low,F,9.0,1880
B,Ship,4,4,273,2.0,medium,M,6.0,5676
B,Road,5,4,269,2.0,medium,F,2.0,5962
B,Ship,5,5,197,4.0,low,F,7.0,4141
A,Ship,6,5,282,4.0,medium,F,4.0,1013
C,Ship,5,1,156,2.0,low,M,10.0,5086
B,Ship,3,3,261,5.0,medium,M,3.0,4007
A,Road,5,4,256,3.0,low,F,43.0,3658
D,Flight,4,4,115,3.0,medium,M,7.0,4609
F,Flight,5,4,266,5.0,medium,M,8.0,1592
C,Road,3,4,248,4.0,medium,M,8.0,4540
B,Ship,3,5,150,2.0,low,F,43.0,1256
D,Ship,6,3,257,4.0,low,F,2.0,1694
F,Flight,3,3,246,3.0,low,M,27.0,3648
F,Ship,4,3,252,3.0,medium,F,10.0,5802
B,Ship,6,5,165,5.0,low,F,6.0,1529
F,Road,3,2,185,4.0,low,F,8.0,5545
F,Ship,4,4,232,4.0,low,M,27.0,3436
D,Road,5,5,238,5.0,low,M,9.0,5186
B,Ship,2,5,142,3.0,high,M,10.0,5174
C,Ship,3,3,192,3.0,medium,F,2.0,3995
F,Ship,4,3,197,3.0,medium,F,6.0,5395
A,Ship,2,2,145,2.0,low,M,1.0,1126
F,Road,6,3,199,4.0,medium,F,1.0,5204
F,Ship,7,1,290,4.0,low,F,9.0,1885
F,Ship,5,3,193,5.0,medium,M,3.0,5888
D,Ship,7,2,307,4.0,low,M,8.0,1551
F,Ship,7,4,247,4.0,low,F,9.0,1228
F,Ship,6,4,230,4.0,low,M,3.0,4736
B,Ship,3,4,269,3.0,medium,M,8.0,5364
F,Ship,4,4,175,3.0,low,M,8.0,5944
A,Ship,3,5,233,2.0,medium,M,1.0,4913
D,Ship,5,3,209,2.0,high,F,43.0,2581
B,Ship,3,2,203,3.0,high,M,3.0,2791
D,Ship,4,5,249,5.0,medium,M,3.0,1530
A,Ship,4,3,221,2.0,low,F,6.0,4114
F,Ship,4,4,226,2.0,high,M,43.0,3154
C,Ship,2,2,212,4.0,medium,F,3.0,1284
B,Flight,4,3,238,2.0,medium,M,43.0,2200
C,Ship,6,3,267,4.0,medium,M,1.0,1942
B,Ship,4,1,270,3.0,low,F,6.0,5212
D,Ship,3,3,237,5.0,low,M,43.0,2057
F,Ship,5,5,162,3.0,high,F,31.0,1364
D,Road,4,1,150,2.0,low,M,5.0,4140
B,Ship,2,2,133,3.0,low,M,5.0,1268
F,Ship,4,2,216,2.0,low,F,26.0,2431
B,Flight,5,5,133,3.0,low,M,43.0,1218
F,Flight,6,5,256,5.0,low,M,10.0,1686
F,Ship,6,2,293,5.0,low,F,3.0,1969
B,Ship,5,2,244,3.0,low,M,8.0,3571
D,Ship,7,2,284,4.0,low,F,6.0,1550
A,Ship,3,2,206,2.0,low,F,7.0,4185
B,Ship,6,3,137,5.0,low,F,6.0,5992
D,Flight,3,2,168,4.0,low,F,1.0,4184
F,Ship,4,1,193,2.0,high,M,37.0,3510
A,Ship,4,2,215,2.0,high,F,10.0,4061
F,Flight,6,4,266,4.0,low,M,9.0,1253
F,Road,4,2,167,4.0,low,F,20.0,1705
F,Ship,3,2,201,3.0,medium,M,5.0,2040
C,Ship,4,3,260,4.0,low,F,5.0,5307
B,Ship,3,2,188,3.0,medium,M,3.0,3837
B,Ship,2,3,263,4.0,medium,M,9.0,5390
F,Ship,4,4,212,2.0,medium,F,6.0,4117
C,Road,3,1,294,4.0,low,F,43.0,1089
D,Ship,5,4,273,3.0,medium,M,6.0,4044
F,Ship,3,4,124,4.0,medium,F,10.0,5011
A,Ship,4,4,175,3.0,medium,M,2.0,4004
F,Flight,4,1,263,5.0,low,F,8.0,1257
C,Ship,3,1,180,2.0,high,M,10.0,4200
B,Flight,4,2,255,5.0,medium,M,2.0,1255
A,Ship,5,2,121,5.0,high,F,4.0,5833
F,Ship,3,3,198,2.0,low,M,7.0,4996
F,Ship,3,1,189,3.0,low,M,1.0,4886
C,Ship,3,3,175,3.0,high,F,43.0,1212
D,Ship,3,5,181,2.0,medium,M,2.0,4089
F,Ship,3,1,225,4.0,low,M,29.0,3496
D,Ship,3,4,244,5.0,low,M,1.0,2703
C,Ship,4,3,177,4.0,low,M,38.0,1767
F,Ship,6,3,247,4.0,low,F,6.0,1537
D,Road,5,2,223,5.0,medium,F,6.0,1883
F,Ship,5,1,106,5.0,medium,F,4.0,4180
D,Ship,3,1,165,3.0,high,F,10.0,4208
C,Ship,4,2,191,3.0,high,M,3.0,2353
C,Ship,4,1,228,3.0,low,F,43.0,2021
F,Ship,5,4,131,5.0,low,M,8.0,4005
A,Ship,4,2,160,2.0,high,F,5.0,4343
A,Road,6,5,301,5.0,medium,M,3.0,1628
F,Ship,4,3,138,2.0,medium,M,9.0,5297
C,Ship,4,3,200,2.0,medium,M,43.0,3485
A,Ship,5,4,241,3.0,high,M,6.0,4157
C,Flight,3,4,216,3.0,low,F,3.0,5149
F,Ship,6,3,269,4.0,medium,F,6.0,1822
C,Flight,6,4,299,4.0,medium,M,9.0,1036
A,Road,4,1,192,4.0,low,M,3.0,1689
B,Road,4,1,173,3.0,low,F,5.0,5232
B,Road,4,5,203,2.0,medium,F,8.0,4450
F,Flight,5,1,226,4.0,high,F,2.0,5600
C,Ship,6,5,265,4.0,low,M,7.0,1404
F,Ship,6,2,304,4.0,low,F,9.0,1392
B,Ship,2,5,259,3.0,low,M,3.0,4770
F,Ship,3,2,181,3.0,medium,F,9.0,4163
D,Ship,4,3,202,3.0,medium,M,2.0,3962
D,Ship,6,3,166,4.0,low,M,10.0,5783
F,Road,5,4,157,4.0,low,F,43.0,1951
C,Ship,6,2,259,5.0,medium,M,1.0,1357
D,Flight,3,5,238,2.0,low,F,8.0,5769
F,Ship,3,2,153,4.0,high,M,7.0,4750
B,Ship,3,3,229,3.0,medium,F,8.0,4549
A,Road,5,5,298,4.0,low,M,8.0,1631
F,Ship,3,3,170,3.0,low,F,7.0,5427
B,Ship,5,3,240,5.0,low,M,6.0,1489
F,Road,4,1,154,5.0,high,M,10.0,5674
C,Ship,4,4,131,3.0,medium,F,10.0,4625
A,Ship,4,3,272,2.0,medium,F,5.0,4681
F,Ship,3,4,284,5.0,low,M,5.0,5479
B,Flight,3,3,183,2.0,low,M,43.0,3932
A,Ship,2,3,178,3.0,medium,F,8.0,4451
B,Ship,5,2,172,2.0,low,F,2.0,1680
A,Road,4,1,137,3.0,medium,F,3.0,4962
B,Ship,6,5,294,4.0,medium,M,10.0,1628
A,Ship,4,4,239,5.0,low,F,6.0,1239
B,Ship,4,4,259,5.0,medium,M,7.0,4408
A,Ship,5,2,239,5.0,low,M,1.0,1518
A,Ship,6,3,282,4.0,low,M,9.0,1417
B,Flight,4,1,260,3.0,medium,M,6.0,4816
D,Ship,4,5,197,2.0,medium,F,40.0,2710
B,Ship,3,5,220,3.0,low,F,5.0,4407
B,Ship,3,2,202,2.0,medium,F,7.0,5328
A,Ship,4,5,218,5.0,low,M,8.0,1574
C,Ship,4,2,261,3.0,high,M,1.0,4931
D,Ship,3,3,214,2.0,low,M,28.0,3869
C,Ship,3,1,212,2.0,medium,M,7.0,5022
B,Ship,4,5,185,2.0,low,F,43.0,3974
F,Ship,3,5,265,3.0,medium,M,4.0,4268
B,Ship,5,5,266,3.0,medium,F,43.0,3089
C,Ship,3,4,196,3.0,low,F,43.0,2129
B,Ship,5,4,165,4.0,medium,M,7.0,5091
B,Road,3,5,174,5.0,medium,F,7.0,4608
F,Flight,2,5,157,3.0,medium,F,4.0,4888
B,Road,5,2,271,4.0,low,F,4.0,4066
F,Ship,4,5,144,3.0,low,M,9.0,1526
C,Flight,5,2,178,3.0,low,M,43.0,1517
F,Flight,7,2,272,4.0,medium,F,8.0,1816
F,Flight,4,1,124,2.0,medium,M,22.0,1714
C,Ship,3,4,210,2.0,medium,M,29.0,3142
D,Road,5,2,130,4.0,high,M,4.0,4371
D,Flight,3,2,286,5.0,high,F,5.0,5588
F,Ship,5,5,195,4.0,low,F,1.0,4393
C,Ship,5,5,162,4.0,low,M,8.0,1311
C,Road,3,3,162,2.0,medium,M,7.0,5719
A,Ship,3,1,198,4.0,medium,F,43.0,2848
A,Ship,2,5,279,3.0,low,F,8.0,4632
D,Ship,4,1,233,5.0,medium,M,7.0,4272
B,Road,3,2,268,2.0,low,M,20.0,2731
A,Ship,3,5,165,3.0,low,M,3.0,5409
D,Ship,6,3,287,4.0,medium,F,8.0,1850
B,Ship,5,4,202,5.0,low,F,6.0,5230
F,Ship,5,3,253,4.0,low,M,9.0,1729
A,Road,5,3,174,3.0,medium,F,7.0,5510
A,Ship,4,3,154,3.0,medium,M,10.0,1711
A,Ship,4,2,269,5.0,high,M,2.0,5616
F,Road,3,3,176,2.0,low,F,43.0,1730
C,Road,4,3,134,3.0,low,M,43.0,1965
D,Flight,4,4,185,3.0,high,F,6.0,4238
C,Ship,3,1,263,3.0,medium,F,4.0,4208
B,Ship,3,3,191,3.0,low,M,5.0,2007
F,Flight,5,3,165,2.0,medium,M,43.0,1429
F,Ship,5,4,143,2.0,low,M,1.0,5872
F,Ship,5,1,151,3.0,medium,F,9.0,5667
F,Ship,6,2,182,3.0,low,M,7.0,4371
C,Road,4,2,112,2.0,medium,F,8.0,4599
F,Ship,5,2,189,2.0,medium,M,2.0,4636
A,Flight,4,5,167,2.0,low,F,10.0,5067
B,Flight,6,1,242,5.0,low,F,5.0,1555
C,Ship,3,4,274,3.0,low,F,7.0,5036
B,Flight,6,5,258,5.0,low,F,1.0,5376
C,Ship,3,1,269,3.0,low,M,43.0,3033
B,Ship,3,1,236,2.0,high,M,2.0,3949
