Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
D,Ship,7,2,284,4,low,F,6,1550
A,Ship,3,2,206,2,low,F,7,4185
D,Flight,3,2,168,4,low,F,1,4184
A,Ship,4,2,215,2,high,F,10,4061
F,Flight,6,4,266,4,low,M,9,1253
F,Ship,3,2,201,3,medium,M,5,2040
C,Ship,4,3,260,4,low,F,5,5307
B,Ship,3,2,188,3,medium,M,3,3837
B,Ship,2,3,263,4,medium,M,9,5390
F,Ship,4,4,212,2,medium,F,6,4117
D,Ship,5,4,273,3,medium,M,6,4044
F,Ship,3,4,124,4,medium,F,10,5011
A,Ship,4,4,175,3,medium,M,2,4004
F,Flight,4,1,263,5,low,F,8,1257
C,Ship,3,1,180,2,high,M,10,4200
B,Flight,4,2,255,5,medium,M,2,1255
A,Ship,5,2,121,5,high,F,4,5833
F,Ship,3,3,198,2,low,M,7,4996
F,Ship,3,1,189,3,low,M,1,4886
D,Ship,3,5,181,2,medium,M,2,4089
F,Ship,6,3,247,4,low,F,6,1537
D,Road,5,2,223,5,medium,F,6,1883
F,Ship,5,1,106,5,medium,F,4,4180
D,Ship,3,1,165,3,high,F,10,4208
C,Ship,4,2,191,3,high,M,3,2353
A,Ship,4,2,160,2,high,F,5,4343
A,Road,6,5,301,5,medium,M,3,1628
F,Ship,4,3,138,2,medium,M,9,5297
A,Ship,5,4,241,3,high,M,6,4157
C,Flight,3,4,216,3,low,F,3,5149
F,Ship,6,3,269,4,medium,F,6,1822
C,Flight,6,4,299,4,medium,M,9,1036
A,Road,4,1,192,4,low,M,3,1689
B,Road,4,1,173,3,low,F,5,5232
B,Road,4,5,203,2,medium,F,8,4450
F,Flight,5,1,226,4,high,F,2,5600
C,Ship,6,5,265,4,low,M,7,1404
F,Ship,6,2,304,4,low,F,9,1392
B,Ship,2,5,259,3,low,M,3,4770
F,Ship,3,2,181,3,medium,F,9,4163
D,Ship,4,3,202,3,medium,M,2,3962
D,Ship,6,3,166,4,low,M,10,5783
C,Ship,6,2,259,5,medium,M,1,1357
D,Flight,3,5,238,2,low,F,8,5769
F,Ship,3,2,153,4,high,M,7,4750
B,Ship,3,3,229,3,medium,F,8,4549
A,Road,5,5,298,4,low,M,8,1631
F,Ship,3,3,170,3,low,F,7,5427
B,Ship,5,3,240,5,low,M,6,1489
C,Ship,4,4,131,3,medium,F,10,4625
A,Ship,4,3,272,2,medium,F,5,4681
A,Ship,2,3,178,3,medium,F,8,4451
B,Ship,5,2,172,2,low,F,2,1680
A,Road,4,1,137,3,medium,F,3,4962
B,Ship,6,5,294,4,medium,M,10,1628
A,Ship,4,4,239,5,low,F,6,1239
A,Ship,5,2,239,5,low,M,1,1518
A,Ship,6,3,282,4,low,M,9,1417
B,Flight,4,1,260,3,medium,M,6,4816
B,Ship,3,5,220,3,low,F,5,4407
B,Ship,3,2,202,2,medium,F,7,5328
A,Ship,4,5,218,5,low,M,8,1574
C,Ship,4,2,261,3,high,M,1,4931
C,Ship,3,1,212,2,medium,M,7,5022
F,Ship,3,5,265,3,medium,M,4,4268
B,Ship,5,4,165,4,medium,M,7,5091
F,Flight,2,5,157,3,medium,F,4,4888
B,Road,5,2,271,4,low,F,4,4066
F,Ship,4,5,144,3,low,M,9,1526
F,Flight,7,2,272,4,medium,F,8,1816
D,Road,5,2,130,4,high,M,4,4371
F,Ship,5,5,195,4,low,F,1,4393
C,Ship,5,5,162,4,low,M,8,1311
C,Road,3,3,162,2,medium,M,7,5719
A,Ship,2,5,279,3,low,F,8,4632
A,Ship,3,5,165,3,low,M,3,5409
D,Ship,6,3,287,4,medium,F,8,1850
B,Ship,5,4,202,5,low,F,6,5230
F,Ship,5,3,253,4,low,M,9,1729
A,Road,5,3,174,3,medium,F,7,5510
A,Ship,4,3,154,3,medium,M,10,1711
D,Flight,4,4,185,3,high,F,6,4238
C,Ship,3,1,263,3,medium,F,4,4208
B,Ship,3,3,191,3,low,M,5,2007
F,Ship,5,4,143,2,low,M,1,5872
F,Ship,5,1,151,3,medium,F,9,5667
F,Ship,6,2,182,3,low,M,7,4371
C,Road,4,2,112,2,medium,F,8,4599
F,Ship,5,2,189,2,medium,M,2,4636
A,Flight,4,5,167,2,low,F,10,5067
B,Flight,6,1,242,5,low,F,5,1555
C,Ship,3,4,274,3,low,F,7,5036
B,Flight,6,5,258,5,low,F,1,5376
B,Ship,3,1,236,2,high,M,2,3949
C,Flight,4,1,156,2,medium,M,4,5225
F,Road,3,3,265,3,medium,F,3,5241
F,Ship,3,2,197,3,medium,F,3,4491
D,Road,3,2,188,3,low,M,4,5376
B,Ship,3,4,122,3,high,F,10,4880
A,Flight,3,3,204,3,low,M,6,5296
F,Flight,3,1,202,2,medium,F,10,4412
A,Road,5,2,146,2,low,M,2,4075
F,Ship,5,3,249,2,low,F,9,4568
C,Ship,4,5,186,3,low,F,16,2693
F,Ship,6,5,100,4,medium,F,3,1440
A,Ship,5,3,232,5,medium,F,2,1057
F,Flight,5,5,165,2,low,M,3,4005
C,Ship,5,1,252,4,medium,M,4,1837
C,Ship,4,3,197,2,low,M,7,5449
C,Ship,4,2,210,2,high,F,3,5876
F,Ship,5,3,250,3,medium,M,4,4343
F,Road,6,3,297,4,medium,F,2,1520
A,Ship,4,2,165,2,high,M,11,1596
D,Flight,5,4,251,4,low,M,8,4190
D,Ship,4,1,158,3,medium,M,5,5782
B,Ship,4,5,198,2,medium,F,9,4108
F,Ship,5,3,265,2,low,F,4,4641
F,Ship,2,5,221,3,low,M,2,5847
C,Flight,2,5,254,2,low,M,10,5718
A,Flight,3,5,169,3,high,F,5,5750
B,Road,4,2,187,3,high,F,5,4897
F,Ship,3,5,174,2,low,F,4,5692
D,Ship,4,3,190,4,medium,M,12,3115
D,Ship,4,5,255,5,medium,M,5,1458
D,Flight,5,2,197,4,high,M,4,4339
F,Flight,5,4,151,5,low,F,1,4122
F,Ship,4,2,270,2,high,F,3,4914
F,Ship,6,2,286,4,medium,M,6,1556
D,Ship,6,2,267,4,medium,F,1,1935
C,Ship,4,2,166,3,medium,F,8,4758
F,Ship,7,1,310,4,medium,F,8,1601
C,Ship,3,5,147,3,medium,M,8,5272
A,Ship,6,4,138,5,medium,F,15,1181
F,Flight,5,1,235,5,low,F,10,1920
F,Ship,6,5,257,4,medium,F,1,1957
F,Road,3,1,209,2,low,M,6,5701
B,Ship,3,4,205,3,high,F,1,5407
A,Flight,3,1,153,3,low,M,9,4404
D,Road,4,4,264,4,medium,M,9,5186
B,Flight,3,4,143,4,medium,M,5,5545
B,Ship,4,2,191,2,medium,F,8,4806
A,Ship,3,2,144,4,medium,M,8,4867
C,Road,6,5,282,4,low,M,4,1035
F,Ship,3,1,210,2,low,M,9,4580
D,Road,4,5,139,3,low,M,5,5335
B,Ship,6,4,227,5,medium,F,8,4388
A,Road,4,3,175,3,medium,F,4,5784
B,Flight,4,3,258,2,high,M,11,2252
C,Ship,6,2,255,4,medium,F,3,1355
D,Flight,3,4,225,2,high,M,5,5997
F,Ship,4,4,140,3,low,F,4,5924
F,Ship,2,4,167,2,medium,M,1,4344
B,Ship,2,3,269,2,low,M,3,5976
A,Flight,3,4,212,3,medium,F,13,2307
F,Ship,5,2,254,5,medium,F,4,1926
A,Flight,3,1,139,3,high,F,6,1269
F,Ship,4,3,260,3,low,F,5,5540
B,Flight,2,1,238,4,medium,F,4,4780
C,Ship,5,3,143,3,low,M,6,4761
B,Road,5,5,268,4,low,F,9,4208
A,Road,3,1,195,5,low,F,4,4034
F,Ship,3,2,255,4,medium,M,5,4415
A,Flight,3,5,184,3,medium,F,9,4969
D,Flight,3,1,237,3,medium,F,1,4476
C,Ship,5,1,210,2,low,M,2,4079
A,Ship,6,1,307,4,low,F,3,1977
F,Ship,5,4,263,5,low,M,5,1181
A,Ship,5,3,197,4,low,F,2,2222
F,Road,4,1,167,3,low,F,10,1616
B,Road,3,5,110,3,medium,M,3,4252
D,Ship,3,1,201,3,low,F,6,4953
F,Ship,5,5,257,5,medium,F,6,1101
F,Ship,3,1,191,3,low,F,4,3947
C,Road,4,1,271,5,medium,F,3,1328
A,Road,3,4,195,3,medium,M,10,2021
F,Road,5,1,303,5,medium,F,4,1009
B,Ship,2,5,189,5,low,M,3,5292
C,Ship,3,5,220,2,low,F,1,5663
B,Flight,4,2,272,2,low,M,1,5703
F,Ship,3,3,185,3,low,M,6,5995
B,Road,4,4,259,5,low,F,5,1065
F,Ship,3,1,153,4,medium,F,1,4608
A,Road,3,1,149,3,medium,F,9,5952
F,Ship,3,1,193,4,low,M,5,4700
C,Flight,5,1,233,5,medium,M,4,1622
F,Ship,3,3,261,3,low,M,2,5629
A,Ship,3,3,265,3,medium,F,3,5986
F,Road,6,4,304,4,low,M,6,1890
C,Ship,5,5,259,3,medium,F,1,4608
D,Ship,3,1,133,3,low,F,10,5640
D,Ship,3,2,163,2,low,F,5,5021
F,Road,5,2,239,5,medium,F,6,1310
B,Ship,4,1,268,3,low,M,8,5486
F,Ship,4,4,270,2,medium,F,6,5221
F,Ship,3,2,132,2,medium,M,6,1185
D,Ship,4,1,191,3,low,F,8,4021
C,Ship,5,5,239,5,low,M,6,1887
D,Flight,6,5,260,4,low,F,2,1221
A,Ship,3,2,255,2,low,M,18,3732
B,Road,4,5,259,3,medium,M,4,5344
B,Ship,4,2,265,5,low,M,8,1555
F,Ship,3,3,148,4,low,F,2,5557
F,Ship,4,3,190,2,low,F,7,5834
B,Ship,5,5,244,3,medium,M,7,4078
C,Road,4,5,142,2,low,M,2,5150
F,Ship,3,2,150,3,medium,F,4,1910
C,Flight,5,5,169,2,medium,F,14,1497
B,Ship,3,1,224,3,low,F,1,4862
C,Ship,6,2,304,5,medium,M,6,1178
C,Ship,3,4,162,4,medium,M,10,4235
A,Ship,3,2,153,3,medium,M,6,4056
A,Road,4,2,144,3,low,M,2,4264
B,Ship,3,1,191,5,medium,M,2,4956
D,Ship,4,4,188,3,low,M,7,5720
F,Ship,5,4,242,5,low,M,1,1571
F,Road,5,3,234,3,low,M,10,5673
B,Flight,5,5,286,4,high,F,10,1071
C,Ship,3,4,188,4,low,F,6,5016
F,Ship,3,3,231,3,low,F,3,4649
A,Ship,4,5,188,3,medium,M,8,4125
B,Ship,6,3,309,4,low,M,5,1712
F,Road,3,4,245,4,low,M,4,5186
F,Road,2,2,270,4,low,M,6,5585
F,Road,5,1,171,5,medium,F,8,4699
F,Road,3,4,202,3,medium,M,7,1946
A,Road,4,3,152,2,medium,M,18,1537
C,Flight,4,3,155,3,high,F,2,4534
F,Ship,5,2,134,2,low,M,9,5045
F,Ship,4,1,190,2,medium,F,4,4501
C,Ship,6,4,263,4,low,M,3,1276
C,Ship,6,4,261,4,low,F,5,1794
F,Flight,5,2,234,5,medium,M,7,1524
F,Ship,3,1,243,3,medium,M,6,5371
B,Ship,3,1,244,4,medium,M,6,4734
F,Ship,5,2,246,3,medium,F,10,5110
F,Ship,4,5,235,4,medium,M,6,4633
F,Ship,3,5,265,3,medium,F,8,5980
F,Ship,3,2,113,5,medium,M,1,5993
C,Ship,6,1,264,4,low,M,10,1960
B,Flight,2,5,151,3,medium,M,9,4767
C,Ship,5,5,262,5,low,M,2,1304
A,Flight,4,4,275,5,medium,M,7,1562
F,Road,5,2,224,2,medium,F,10,5674
C,Ship,5,2,226,5,medium,M,5,1323
A,Road,4,4,155,3,medium,F,6,5778
F,Ship,5,4,219,5,low,M,10,1363
D,Road,4,1,251,3,low,F,4,4374
A,Ship,6,3,260,5,low,M,8,1324
B,Ship,6,3,250,4,low,M,9,1618
A,Ship,5,3,235,5,low,M,4,1990
A,Ship,4,3,246,5,low,F,1,1673
D,Ship,5,3,249,2,medium,M,3,4440
F,Ship,3,4,239,2,low,F,10,5674
F,Ship,4,2,136,4,low,F,3,4190
F,Road,3,1,188,3,low,M,3,4222
A,Ship,4,3,149,3,medium,F,1,1448
C,Ship,5,1,189,3,medium,M,13,3492
B,Ship,6,4,296,4,medium,M,5,1782
A,Ship,3,5,192,2,low,F,7,5069
D,Ship,3,4,240,3,medium,M,8,4410
A,Ship,3,2,215,4,high,M,1,4158
F,Ship,4,2,231,5,medium,M,8,1562
D,Flight,6,3,292,4,low,F,10,1270
C,Road,4,3,204,2,low,F,7,4717
F,Ship,3,3,229,2,medium,F,1,5670
F,Ship,2,5,159,3,low,M,5,4190
F,Ship,3,3,192,3,low,F,1,4180
C,Ship,6,3,286,4,low,M,5,1750
A,Ship,4,4,149,2,medium,F,19,1665
D,Ship,4,3,144,3,low,M,1,5881
C,Ship,4,2,144,4,medium,F,2,4316
B,Ship,2,1,143,3,low,M,4,4512
D,Road,3,1,267,4,medium,F,4,4914
A,Flight,4,2,148,2,medium,M,3,4651
F,Road,5,2,208,3,medium,M,8,3442
A,Ship,3,1,237,2,low,M,9,4626
B,Ship,4,2,249,4,medium,M,4,5418
D,Ship,4,1,263,5,low,M,1,1605
D,Road,4,5,180,3,medium,F,1,5088
B,Ship,3,3,271,2,medium,M,15,3542
B,Ship,3,4,250,3,low,M,6,5565
B,Flight,3,3,260,4,low,M,8,5595
F,Ship,3,1,185,2,medium,M,8,5430
F,Road,4,3,240,5,medium,F,5,1301
F,Ship,5,3,245,4,high,M,8,4129
A,Ship,6,3,259,5,medium,F,1,1271
A,Ship,4,5,236,4,medium,M,1,4082
C,Ship,4,1,111,4,medium,M,10,4711
B,Flight,5,2,275,5,low,F,9,5168
F,Ship,3,1,252,2,low,M,4,5559
D,Ship,3,5,222,3,low,M,4,5149
C,Ship,4,1,153,3,medium,M,5,5952
F,Ship,4,4,179,2,low,M,18,1369
A,Ship,4,4,140,2,low,M,6,4703
D,Ship,6,5,268,4,medium,F,1,1248
F,Flight,5,1,282,5,low,M,6,5182
A,Road,4,1,166,2,low,F,6,5737
F,Flight,3,2,200,4,medium,F,4,4918
F,Ship,2,3,247,4,low,M,5,5725
D,Ship,4,5,237,2,medium,F,6,5954
F,Flight,4,1,266,3,low,M,10,4382
C,Ship,4,2,161,2,high,F,8,5654
F,Ship,2,5,228,3,low,M,8,5643
A,Ship,4,1,153,2,low,F,1,4027
C,Ship,5,1,298,4,low,F,4,1853
A,Flight,5,1,262,2,high,M,9,5008
F,Ship,4,4,113,3,medium,F,1,5610
F,Flight,3,4,214,2,low,M,7,5256
F,Ship,3,1,274,4,low,M,3,5979
A,Road,4,5,191,3,low,F,19,2392
D,Flight,6,4,290,4,low,F,3,1544
F,Ship,5,3,222,3,medium,F,10,4597
A,Ship,3,4,203,3,low,M,18,3127
F,Ship,4,1,276,2,medium,M,3,1966
C,Ship,5,4,254,5,low,M,10,1350
B,Ship,5,3,215,4,low,M,5,5915
F,Ship,4,5,178,3,low,F,5,1012
F,Ship,3,5,178,3,low,F,3,5540
B,Ship,7,5,281,4,low,M,8,1987
D,Ship,4,4,145,3,medium,M,8,5780
D,Road,5,1,187,2,low,F,7,4792
D,Flight,6,3,297,5,low,F,5,1657
F,Road,5,1,187,4,medium,F,9,5657
D,Ship,4,1,260,2,low,M,2,2980
F,Ship,2,1,214,3,high,M,1,4391
A,Flight,5,4,233,2,low,F,7,4597
F,Ship,3,3,155,3,low,F,3,5768
F,Flight,5,2,160,3,high,M,1,5834
C,Flight,4,4,140,3,medium,F,4,1467
A,Flight,6,2,243,4,high,M,2,1665
F,Road,4,1,153,2,medium,M,9,4359
F,Ship,5,2,234,5,medium,M,6,1703
F,Ship,6,4,192,3,high,F,19,2944
A,Flight,3,3,234,3,low,M,3,4405
A,Ship,3,2,174,3,low,M,4,1337
C,Ship,3,1,245,3,medium,F,1,5325
F,Ship,5,1,279,5,medium,M,4,4405
D,Flight,3,1,191,2,medium,F,10,5073
F,Ship,4,2,253,5,low,F,3,1086
A,Ship,4,3,225,5,medium,M,3,1224
B,Ship,3,1,253,3,high,M,8,5030
F,Road,5,3,240,5,low,M,4,1389
B,Road,4,2,202,4,low,F,1,3602
A,Ship,4,3,134,4,low,F,5,4507
D,Flight,4,4,153,3,medium,M,3,4422
D,Flight,6,1,249,4,medium,M,2,1189
A,Ship,4,1,252,5,medium,F,1,1538
D,Ship,6,5,252,4,low,F,9,1460
F,Ship,7,4,277,5,low,M,4,1373
C,Flight,4,5,221,3,low,F,6,5895
A,Flight,3,2,223,4,medium,M,3,5374
B,Ship,4,3,247,3,low,F,4,4962
A,Road,3,3,270,4,low,F,18,2397
A,Ship,6,2,118,2,low,F,2,1744
D,Ship,4,3,225,2,medium,F,2,4169
F,Ship,3,3,158,3,low,F,6,5261
F,Ship,3,1,183,3,medium,M,7,5849
B,Ship,5,1,229,4,medium,M,1,4584
F,Flight,4,1,173,3,high,M,1,5749
F,Ship,3,3,203,3,high,M,3,5440
F,Ship,3,1,125,3,medium,M,9,5489
A,Ship,5,1,258,3,medium,F,8,5694
B,Ship,3,4,238,2,medium,M,3,4930
F,Ship,5,5,256,5,low,F,10,1333
B,Ship,4,3,233,5,low,M,5,1799
F,Ship,4,1,239,5,low,F,8,1048
D,Flight,4,1,194,2,medium,F,1,4198
B,Ship,4,5,241,5,low,M,2,1043
F,Ship,3,3,250,2,medium,F,4,4380
F,Ship,3,3,241,3,low,M,5,2713
D,Ship,3,3,180,3,medium,M,8,5953
B,Ship,5,3,137,4,low,F,9,4754
F,Road,4,2,174,3,low,F,3,5920
D,Flight,4,1,143,3,medium,M,4,4283
A,Flight,3,4,230,3,medium,F,7,5891
F,Flight,5,2,217,2,medium,F,6,4120
A,Ship,6,3,305,4,low,M,3,1276
D,Ship,3,4,122,3,high,F,15,1354
F,Ship,3,2,239,4,medium,F,10,4410
D,Ship,2,5,238,2,low,F,6,5325
D,Ship,3,2,160,3,medium,F,6,4808
F,Road,4,4,150,2,medium,F,1,4711
F,Ship,3,3,201,2,low,F,2,5361
B,Road,4,3,240,3,medium,M,6,4964
F,Ship,4,2,225,2,medium,F,5,5943
B,Flight,3,1,167,3,low,M,1,1252
C,Ship,5,5,265,3,low,M,6,4423
C,Ship,6,1,196,4,medium,F,2,5844
A,Ship,3,4,117,3,low,F,6,4046
B,Ship,3,2,198,4,low,F,3,4172
C,Ship,7,5,256,4,medium,M,4,1139
F,Flight,3,1,192,2,low,M,6,4056
F,Ship,3,3,218,4,medium,M,8,1883
C,Road,5,3,202,2,low,F,9,5645
F,Ship,5,1,245,5,low,F,3,1956
C,Ship,3,3,199,5,medium,F,10,4847
F,Ship,6,5,268,4,low,M,7,1600
A,Road,3,4,163,3,medium,M,5,5088
B,Ship,3,5,212,3,medium,M,7,4411
D,Ship,6,1,255,4,low,M,9,1575
F,Ship,4,5,200,4,medium,F,2,4947
B,Ship,6,5,163,4,high,M,3,5118
D,Flight,3,2,257,2,medium,F,1,4132
A,Ship,3,2,199,2,medium,M,10,4659
B,Ship,3,5,152,2,medium,F,6,1800
F,Ship,6,3,255,4,low,M,6,1654
B,Ship,4,2,204,3,medium,M,14,3829
A,Ship,3,2,177,3,medium,M,8,5006
F,Ship,5,4,243,5,low,F,2,1637
A,Ship,3,1,148,2,medium,M,5,4082
A,Ship,6,3,281,4,medium,F,7,1599
B,Ship,4,2,257,3,medium,M,8,5045
C,Flight,3,3,214,2,medium,F,4,3754
B,Ship,3,3,150,3,medium,M,9,5852
B,Flight,3,5,256,2,medium,F,4,5368
A,Ship,5,1,263,2,medium,F,4,1092
B,Road,4,4,228,3,medium,F,12,3359
A,Ship,3,3,177,4,medium,F,4,1560
A,Flight,3,4,201,3,medium,M,10,4032
F,Ship,5,2,254,2,medium,M,4,4180
A,Flight,3,2,169,2,medium,F,10,4038
C,Ship,4,3,146,3,medium,F,10,5372
F,Ship,3,5,164,3,high,M,10,4639
B,Ship,4,3,165,2,low,M,2,5210
C,Ship,5,3,230,4,medium,M,4,5278
F,Ship,6,5,273,5,medium,M,10,5756
F,Ship,3,4,133,3,low,M,17,1187
F,Ship,4,5,227,2,low,M,7,4414
A,Ship,4,3,136,3,low,F,7,5976
F,Ship,5,2,149,2,medium,F,8,5396
C,Ship,3,1,259,4,low,F,9,4084
F,Flight,5,5,156,2,low,F,8,4817
B,Ship,4,3,226,3,medium,M,1,5433
F,Ship,3,2,134,3,medium,F,3,5232
A,Flight,6,5,143,5,high,M,9,4060
C,Ship,5,3,198,4,medium,M,2,5316
B,Ship,3,3,110,3,low,M,7,1235
F,Ship,4,1,133,2,medium,M,8,4277
F,Flight,4,1,267,2,medium,M,9,5230
F,Flight,4,1,240,3,low,F,4,4787
F,Ship,3,4,163,3,high,F,6,5912
A,Ship,4,4,228,5,low,F,1,1788
B,Ship,4,5,136,2,medium,M,4,5923
B,Ship,3,4,133,4,low,F,10,4571
C,Ship,3,3,255,3,low,M,4,4628
A,Ship,3,3,151,3,low,M,7,4611
F,Flight,3,3,168,2,high,M,10,5334
B,Flight,5,5,267,3,medium,M,9,4775
D,Flight,4,3,149,3,low,F,3,5542
B,Flight,3,2,261,2,medium,M,10,4035
C,Flight,3,1,185,2,medium,F,9,4316
F,Road,3,5,254,3,medium,M,5,4946
F,Ship,2,4,272,2,medium,M,4,4632
C,Road,5,5,195,4,medium,M,1,4482
F,Road,3,4,168,3,medium,M,5,5183
A,Ship,3,3,195,3,low,M,1,4224
F,Flight,4,3,235,3,medium,F,6,4832
F,Road,2,3,201,3,medium,M,5,5733
F,Ship,2,1,229,4,low,M,6,3757
A,Ship,4,4,252,3,medium,M,1,5676
B,Ship,4,2,227,3,medium,M,7,4041
C,Ship,3,4,267,2,low,M,9,5940
F,Ship,7,3,278,4,low,M,2,1038
D,Ship,4,5,258,2,medium,M,6,5062
B,Ship,3,3,272,3,low,M,2,4059
B,Ship,3,5,109,4,medium,F,4,4308
F,Ship,4,2,265,3,medium,F,1,5385
D,Ship,5,1,228,5,low,F,2,1950
C,Ship,3,1,152,3,low,M,1,4949
D,Ship,4,5,212,2,medium,M,10,4552
D,Ship,3,2,176,2,medium,F,1,5292
D,Ship,6,1,280,4,medium,M,6,1735
A,Ship,7,3,296,4,medium,F,2,1304
A,Ship,3,3,262,2,low,F,10,5951
C,Ship,3,4,175,3,medium,M,4,1519
D,Ship,3,3,223,3,low,M,10,5243
C,Road,3,3,150,4,medium,F,1,4662
F,Ship,3,3,177,3,medium,M,10,5374
F,Flight,3,3,201,3,low,M,9,5895
C,Ship,3,5,228,2,low,M,6,5893
B,Ship,3,2,207,3,medium,F,1,4369
C,Ship,5,5,163,2,high,M,6,5253
C,Ship,3,4,238,2,medium,F,1,4991
F,Ship,4,3,259,5,low,M,6,1867
B,Ship,4,3,134,4,low,M,8,4879
B,Ship,4,5,233,4,low,F,6,4705
A,Road,3,1,256,4,low,M,6,4814
F,Ship,4,5,275,3,medium,M,1,5394
A,Ship,4,1,193,3,medium,F,9,5354
B,Ship,3,2,221,3,high,F,7,5477
F,Ship,4,4,245,4,medium,M,4,5203
B,Flight,4,3,256,3,low,F,4,5068
B,Ship,2,2,101,5,medium,F,6,4196
D,Ship,4,3,158,5,medium,F,7,4344
B,Road,3,1,229,3,medium,M,2,3963
C,Ship,4,5,233,3,medium,F,2,4501
F,Flight,2,3,134,3,low,M,4,5958
A,Road,3,4,148,4,medium,F,9,5301
D,Ship,6,2,306,4,low,F,1,1815
D,Ship,7,2,289,5,low,M,1,1178
A,Ship,3,4,164,3,low,F,4,4796
B,Ship,5,5,158,2,low,M,8,4743
F,Flight,3,1,176,3,low,M,5,5316
D,Flight,3,4,271,3,medium,M,1,4444
C,Ship,4,4,186,3,low,F,8,4969
D,Road,5,5,235,5,medium,F,10,1393
F,Ship,5,3,284,5,medium,F,4,5343
D,Flight,4,1,245,3,low,F,9,4024
B,Ship,5,4,252,3,medium,M,6,5221
D,Ship,3,5,168,3,medium,M,7,4296
F,Road,5,1,228,5,low,F,4,1316
B,Ship,4,4,183,4,low,F,6,4562
A,Ship,4,1,173,2,low,M,5,4688
F,Flight,3,1,214,2,low,F,3,5595
F,Road,2,1,178,3,low,M,6,1184
B,Ship,3,2,136,2,high,F,6,4002
F,Road,4,3,134,4,low,M,3,5233
F,Road,3,1,221,2,low,F,7,5320
F,Ship,4,1,228,5,low,F,6,1874
D,Ship,6,1,268,4,medium,M,10,1958
B,Ship,5,4,222,2,high,M,8,4996
B,Ship,4,2,211,3,low,M,4,5989
F,Flight,3,1,158,5,low,M,9,1537
A,Ship,4,2,202,3,medium,M,7,5821
F,Ship,4,3,258,3,medium,F,7,4887
F,Ship,4,1,254,5,low,F,7,1003
D,Ship,3,5,194,3,medium,F,10,2277
A,Ship,5,4,237,2,low,M,8,5600
F,Ship,4,4,174,2,low,F,1,4541
A,Ship,6,4,168,2,high,M,6,5686
C,Road,3,3,219,3,low,M,4,5956
B,Road,4,4,181,3,medium,M,1,5444
D,Ship,6,4,246,4,medium,M,3,1852
B,Flight,5,1,243,5,medium,M,8,1732
D,Road,5,3,168,4,low,M,7,1298
F,Ship,2,4,258,3,medium,M,3,4811
C,Ship,5,4,223,3,low,M,7,4671
A,Road,3,3,218,4,medium,F,4,1678
F,Ship,3,3,149,4,medium,F,3,5944
A,Ship,6,5,258,4,low,M,5,1558
A,Ship,5,5,153,5,medium,M,10,5297
C,Ship,5,3,235,2,medium,F,12,3358
D,Ship,6,2,260,4,low,F,8,1522
C,Flight,3,2,257,5,low,M,5,4130
F,Road,3,1,149,3,medium,M,5,4805
B,Ship,3,4,160,3,medium,M,3,5662
A,Flight,4,1,227,3,high,M,8,4795
D,Ship,5,3,222,4,medium,M,2,4060
C,Ship,5,3,254,2,low,F,4,5014
C,Flight,6,3,286,4,medium,F,7,1132
A,Road,4,4,206,3,low,M,2,5572
B,Flight,3,3,201,2,medium,F,8,5032
D,Road,3,4,158,2,low,M,8,4086
F,Flight,3,2,129,3,high,M,9,4342
C,Flight,4,2,175,3,high,M,4,4426
B,Ship,4,1,225,5,low,M,3,1488
D,Ship,3,2,164,4,medium,M,2,1701
F,Ship,3,1,205,4,high,F,3,4426
A,Ship,3,2,171,3,medium,M,11,1282
D,Ship,5,2,274,4,medium,F,7,4929
F,Ship,2,3,266,2,low,M,1,5356
C,Ship,3,5,226,2,medium,F,2,1043
D,Flight,3,5,218,3,low,M,2,5841
B,Ship,5,2,254,3,low,F,9,5714
B,Flight,3,2,178,3,low,M,4,5119
D,Road,4,3,195,3,low,M,1,4236
C,Ship,3,2,212,3,medium,M,10,4117
D,Ship,6,1,244,4,low,M,5,1867
D,Ship,6,5,264,4,low,F,4,1822
B,Ship,3,5,252,3,high,F,4,4248
F,Ship,6,3,136,3,low,F,10,1826
A,Ship,6,3,271,4,medium,F,1,1733
F,Ship,7,3,256,4,medium,M,4,1628
A,Flight,3,1,222,3,medium,F,8,4650
F,Flight,7,2,250,5,medium,M,9,1327
C,Road,5,1,152,3,medium,F,3,5981
B,Ship,5,5,258,5,low,M,6,1068
C,Road,3,5,148,3,low,F,7,5685
F,Ship,4,2,244,3,high,M,1,5559
D,Ship,3,3,211,4,low,M,7,4733
D,Ship,4,1,179,4,medium,F,2,4071
D,Flight,3,3,203,3,medium,M,7,4977
F,Ship,3,2,132,4,medium,F,3,4512
A,Ship,6,5,206,2,low,F,6,5646
D,Ship,6,4,293,4,low,F,8,1145
D,Ship,3,1,111,4,low,F,8,1620
D,Road,4,4,184,4,medium,M,8,2306
F,Ship,4,4,222,2,low,M,5,5660
B,Ship,4,3,275,5,medium,M,5,1329
F,Ship,4,1,239,5,low,F,1,1780
F,Ship,5,3,227,4,low,F,10,1317
D,Ship,5,2,224,5,low,F,2,1022
F,Ship,4,1,225,2,medium,M,5,5714
F,Ship,4,4,201,2,low,F,1,3147
A,Flight,4,1,263,4,low,M,9,4390
B,Flight,5,3,230,5,medium,M,4,1123
A,Ship,3,5,271,2,medium,F,6,4020
