ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Gender_encoded,Product_importance_encoded,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship
8940,4,3,208,3,7,4525,1,0,1,0,0,0,0,1,0,0,1
8941,4,2,185,2,3,5356,0,0,1,0,0,0,1,0,0,0,1
8942,4,4,270,2,6,5221,0,0,1,0,0,0,0,1,0,0,1
8943,3,1,266,3,8,4574,0,0,0,1,0,0,0,0,0,0,1
8944,4,5,148,2,2,4883,1,1,0,0,1,0,0,0,0,0,1
8945,4,5,201,3,1,5898,1,0,0,0,0,1,0,0,0,0,1
8946,4,1,171,2,1,5717,0,0,1,0,0,0,0,1,0,0,1
8947,4,3,236,3,1,4752,0,1,0,0,0,0,1,0,0,0,1
8948,4,4,220,3,4,5622,0,0,0,0,0,0,0,1,0,0,1
8949,4,2,161,4,9,4713,1,0,0,1,0,0,0,0,0,0,1
8950,5,1,241,3,7,5342,0,1,0,0,1,0,0,0,0,0,1
8951,5,4,208,2,9,4569,0,1,0,0,0,1,0,0,0,0,1
8952,6,5,150,3,3,5747,0,1,1,0,0,0,0,1,0,0,1
8953,4,3,233,2,3,4748,0,0,1,0,0,0,1,0,0,0,1
8954,2,2,98,5,10,4368,0,1,1,0,0,0,0,1,0,0,1
8955,3,2,271,5,5,4880,0,1,0,1,0,0,0,0,0,0,1
8956,2,2,247,3,4,4686,1,0,0,0,1,0,0,0,0,0,1
8957,3,5,218,4,4,5330,0,1,0,0,0,1,0,0,0,0,1
8958,5,3,182,4,5,4770,1,1,1,0,0,0,0,1,0,0,1
8959,4,2,261,2,4,5926,1,0,1,0,0,0,1,0,0,0,1
8960,5,1,167,3,9,4660,0,1,0,0,0,0,0,1,0,0,1
8961,3,3,206,3,3,5746,1,0,0,1,0,0,0,0,0,0,1
8963,4,3,185,5,9,5648,0,0,0,0,0,1,0,0,0,0,1
8964,5,2,183,5,8,4820,0,0,2,0,0,0,0,1,0,0,1
8965,5,1,185,3,7,4855,1,0,1,0,0,0,1,0,0,0,1
8966,3,5,178,3,7,4135,0,0,0,0,0,0,0,1,0,0,1
8967,4,4,258,3,10,4958,1,1,2,1,0,0,0,0,0,0,1
8968,4,1,238,4,10,4860,0,0,1,0,1,0,0,0,0,0,1
8969,3,2,209,2,9,5203,0,1,0,0,0,1,0,0,0,0,1
8970,2,3,260,2,1,4547,0,0,0,0,0,0,0,1,0,0,1
8971,4,5,247,2,9,4656,0,0,1,0,0,0,1,0,0,0,1
8972,3,3,261,3,2,5629,1,1,0,0,0,0,0,1,0,0,1
8973,4,5,243,4,1,5328,0,0,0,1,0,0,0,0,0,0,1
8974,5,1,160,4,5,5841,0,1,1,0,1,0,0,0,0,0,1
8975,5,2,203,2,2,4712,1,0,1,0,0,1,0,0,0,0,1
8976,3,5,220,4,5,5677,0,0,0,0,0,0,0,1,0,0,1
8977,3,2,233,3,7,5838,0,1,1,0,0,0,1,0,0,0,1
8978,4,4,101,5,8,4192,0,0,0,0,0,0,0,1,0,0,1
8979,5,4,191,4,8,4566,1,1,0,1,0,0,0,0,0,0,1
8980,3,3,265,3,10,4093,1,0,0,0,1,0,0,0,0,0,1
8981,4,3,249,3,4,4811,0,1,0,0,0,1,0,0,0,0,1
8982,4,4,184,3,10,5705,1,0,0,0,0,0,0,1,0,0,1
8983,5,5,182,3,10,5060,0,0,1,0,0,0,1,0,0,0,1
8984,5,5,198,2,3,5249,0,1,2,0,0,0,0,1,0,0,1
8985,3,1,110,4,6,5474,1,0,1,1,0,0,0,0,0,0,1
8986,4,3,268,2,4,5280,1,0,0,0,1,0,0,0,0,0,1
8987,4,3,146,3,10,5372,0,0,1,0,0,1,0,0,0,0,1
8988,5,2,235,2,10,4938,0,0,0,0,0,0,0,1,0,0,1
8989,5,2,270,3,3,5266,1,1,0,0,0,0,1,0,0,0,1
8990,4,4,174,2,1,4541,1,0,0,0,0,0,0,1,0,0,1
8991,4,2,239,4,10,5528,1,0,0,1,0,0,0,0,0,0,1
8992,3,4,236,4,9,4744,0,0,2,0,1,0,0,0,0,0,1
8993,4,5,162,2,9,5345,1,0,1,0,0,1,0,0,0,0,1
8994,3,4,260,3,8,5215,0,0,0,0,0,0,0,1,0,0,1
8995,3,1,217,3,1,4177,1,0,0,0,0,0,1,0,0,0,1
8996,5,3,232,3,3,4526,0,1,1,0,0,0,0,1,0,0,1
8997,4,5,260,3,6,4221,0,0,1,1,0,0,0,0,0,0,1
8998,4,2,184,3,5,5931,1,0,1,0,1,0,0,0,0,0,1
8999,5,4,145,4,4,4790,0,1,0,0,0,1,0,0,0,0,1
9000,5,1,189,2,10,5248,0,1,1,0,0,0,0,1,0,0,1
9001,5,3,150,2,9,4446,0,0,2,0,0,0,1,0,0,0,1
9002,3,3,200,3,3,5739,0,1,0,0,0,0,0,1,0,0,1
9003,5,1,133,2,1,4643,0,1,1,1,0,0,0,0,0,0,1
9004,4,2,260,3,4,5504,1,1,0,0,1,0,0,0,0,0,1
9005,4,2,195,2,10,4640,0,1,1,0,0,1,0,0,0,0,1
9006,4,3,245,4,4,5940,0,1,1,0,0,0,0,1,0,0,1
9007,6,3,166,4,10,5783,1,1,0,0,0,0,1,0,0,0,1
9008,3,5,245,4,8,5600,0,1,0,0,0,0,0,1,0,0,1
9009,6,2,130,5,3,5654,0,1,0,1,0,0,0,0,0,0,1
9010,3,5,204,4,6,4879,1,1,0,0,1,0,0,0,0,0,1
9011,4,2,210,3,8,5672,1,1,0,0,0,1,0,0,0,0,1
9012,3,5,264,4,8,4324,0,0,1,0,0,0,0,1,0,0,1
9013,5,2,141,2,1,4287,0,0,1,0,0,0,1,0,0,0,1
9014,3,5,162,3,1,4432,0,0,1,0,0,0,0,1,0,0,1
9015,4,5,137,2,6,4055,1,1,0,1,0,0,0,0,0,0,1
9016,4,3,141,2,8,4331,0,0,0,0,1,0,0,0,0,1,0
9017,6,3,127,3,7,5574,1,0,1,0,0,1,0,0,0,1,0
9018,2,2,270,4,6,5585,0,1,0,0,0,0,0,1,0,1,0
9019,3,4,185,4,6,5322,0,0,1,0,0,0,1,0,0,1,0
9020,4,1,241,3,6,5836,0,1,0,0,0,0,0,1,0,1,0
9021,3,2,124,5,10,5348,0,1,1,1,0,0,0,0,0,1,0
9022,3,4,228,4,6,4947,0,1,1,0,1,0,0,0,0,1,0
9023,5,4,140,3,4,4623,0,1,1,0,0,1,0,0,0,1,0
9024,6,3,192,4,9,5239,1,1,0,0,0,0,0,1,0,1,0
9025,4,2,253,5,3,4676,1,0,0,0,0,0,1,0,0,1,0
9026,3,4,287,5,9,5308,0,0,1,0,0,0,0,1,0,1,0
9027,3,4,162,5,1,4240,1,0,0,1,0,0,0,0,0,1,0
9028,3,4,156,3,4,4628,0,1,0,0,1,0,0,0,0,1,0
9029,4,3,187,4,4,4757,0,1,0,0,0,1,0,0,0,1,0
9030,6,3,171,3,1,4952,0,0,0,0,0,0,0,1,0,1,0
9032,3,3,250,4,1,4717,0,1,1,0,0,0,0,1,0,1,0
9033,4,5,180,4,10,5176,1,0,2,1,0,0,0,0,0,1,0
9034,3,1,242,4,10,4809,1,1,0,0,1,0,0,0,0,1,0
9035,3,1,162,4,4,5683,0,0,1,0,0,1,0,0,0,1,0
9036,5,5,210,3,8,5906,1,1,1,0,0,0,0,1,0,1,0
9037,4,1,189,2,4,4122,0,1,1,0,0,0,1,0,0,1,0
9038,4,5,187,2,6,4316,1,1,0,0,0,0,0,1,1,0,0
9039,4,1,179,2,7,4605,0,0,1,1,0,0,0,0,1,0,0
9040,2,1,199,2,10,5345,0,0,0,0,1,0,0,0,1,0,0
9041,5,1,158,4,4,5687,1,0,1,0,0,1,0,0,1,0,0
9042,3,4,181,3,10,5276,1,1,0,0,0,0,0,1,1,0,0
9043,3,5,238,2,8,5769,0,0,0,0,0,0,1,0,1,0,0
9044,5,5,225,4,3,5274,1,0,2,0,0,0,0,1,1,0,0
9045,5,1,172,2,3,4892,0,0,1,1,0,0,0,0,1,0,0
9046,4,2,199,3,4,4070,0,1,0,0,1,0,0,0,1,0,0
9047,4,4,248,3,10,4532,0,0,2,0,0,1,0,0,1,0,0
9048,3,2,226,3,5,5484,0,0,0,0,0,0,0,1,1,0,0
9049,4,1,177,3,6,5215,0,0,1,0,0,0,1,0,1,0,0
9050,3,4,238,2,5,4349,1,1,0,0,0,0,0,1,1,0,0
9051,4,5,161,3,5,4732,0,0,0,1,0,0,0,0,1,0,0
9052,2,1,271,3,1,4537,0,1,0,0,1,0,0,0,1,0,0
9053,5,2,254,3,8,5892,1,0,1,0,0,1,0,0,1,0,0
9054,4,2,238,2,1,5229,0,1,0,0,0,0,0,1,1,0,0
9055,5,5,169,3,2,5942,1,1,1,0,0,0,1,0,1,0,0
9056,3,3,168,2,10,5334,1,1,2,0,0,0,0,1,1,0,0
9057,2,5,243,3,7,4486,0,1,2,1,0,0,0,0,1,0,0
9058,4,5,195,3,7,4835,0,1,1,0,1,0,0,0,1,0,0
9059,3,2,227,3,5,4167,1,1,2,0,0,1,0,0,1,0,0
9060,3,2,199,3,10,5768,1,0,1,0,0,0,0,1,0,0,1
9061,3,2,160,3,7,4468,0,0,0,0,0,0,1,0,0,0,1
9063,4,4,251,4,10,5984,0,0,0,1,0,0,0,0,0,0,1
9064,6,2,225,4,6,5787,1,1,0,0,1,0,0,0,0,0,1
9065,4,3,260,4,5,5307,0,0,0,0,0,1,0,0,0,0,1
9066,4,2,263,3,4,4935,1,1,1,0,0,0,0,1,0,0,1
9067,5,5,196,3,7,4084,1,1,1,0,0,0,1,0,0,0,1
9068,4,2,184,2,10,5959,0,0,1,0,0,0,0,1,0,0,1
9069,5,5,231,2,6,5862,0,0,1,1,0,0,0,0,0,0,1
9070,3,1,153,2,7,5292,1,1,0,0,1,0,0,0,0,0,1
9071,3,1,173,2,7,4684,0,0,0,0,0,1,0,0,0,0,1
9072,3,1,159,3,3,5044,0,0,0,0,0,0,0,1,0,0,1
9073,5,4,137,2,7,5338,1,1,0,0,0,0,1,0,0,0,1
9074,3,1,249,2,9,5987,1,1,1,0,0,0,0,1,0,0,1
9075,3,5,247,3,10,4286,1,1,1,1,0,0,0,0,0,0,1
9076,3,2,205,3,3,4563,1,1,2,0,1,0,0,0,0,0,1
9077,3,2,209,3,5,4999,0,1,1,0,0,1,0,0,0,0,1
9078,3,2,247,2,1,4242,0,1,2,0,0,0,0,1,0,0,1
9079,4,3,225,2,2,4169,1,0,1,0,0,0,1,0,0,0,1
9082,3,2,247,2,2,4677,0,0,0,0,1,0,0,0,0,0,1
9083,5,5,167,3,9,4319,1,1,1,0,0,1,0,0,0,0,1
9084,4,5,233,3,7,5604,1,0,1,0,0,0,0,1,0,0,1
9088,3,3,250,3,9,4993,0,1,0,0,1,0,0,0,0,0,1
9089,3,4,225,4,10,4460,1,1,0,0,0,1,0,0,0,0,1
9090,7,1,308,4,2,1504,0,0,1,0,0,0,0,1,0,0,1
9091,6,5,256,4,2,1163,0,0,0,0,0,0,1,0,0,0,1
9092,4,3,251,5,2,1482,0,1,1,0,0,0,0,1,0,0,1
9093,5,3,270,5,8,1862,0,0,1,1,0,0,0,0,0,0,1
9094,6,5,289,4,5,1600,1,1,0,0,1,0,0,0,0,0,1
9095,6,3,253,4,9,1823,0,0,1,0,0,1,0,0,0,0,1
9096,7,2,305,4,7,1813,0,1,1,0,0,0,0,1,0,0,1
9098,4,2,231,5,8,1562,0,1,1,0,0,0,0,1,0,0,1
9099,6,5,298,4,5,1804,0,0,1,1,0,0,0,0,0,0,1
9100,6,5,282,4,5,1364,1,1,0,0,1,0,0,0,0,0,1
9101,5,1,240,5,2,1400,1,1,0,0,0,1,0,0,0,0,1
9102,5,3,223,5,4,1817,0,1,1,0,0,0,0,1,0,0,1
9103,4,4,226,5,1,1761,0,1,0,0,0,0,1,0,0,0,1
9104,5,3,253,5,6,1028,0,1,0,0,0,0,0,1,0,0,1
9105,6,4,249,4,10,1318,0,1,0,1,0,0,0,0,0,0,1
9106,6,5,294,4,10,1628,1,1,1,0,1,0,0,0,0,0,1
9107,4,4,263,3,8,5475,0,0,1,0,0,1,0,0,0,0,1
9108,5,2,196,3,4,4868,1,1,1,0,0,0,0,1,0,0,1
9109,4,5,184,2,2,4429,0,0,1,0,0,0,1,0,0,0,1
9110,5,4,231,2,7,5491,1,0,1,0,0,0,0,1,0,0,1
9111,3,1,153,2,6,4996,0,1,0,1,0,0,0,0,0,0,1
9112,3,2,173,2,8,5492,0,0,0,0,1,0,0,0,0,0,1
9113,3,1,159,3,10,4358,1,1,0,0,0,1,0,0,0,0,1
9114,5,4,137,2,2,4077,1,0,0,0,0,0,0,1,0,0,1
9115,3,1,249,2,1,5190,1,0,1,0,0,0,1,0,0,0,1
9116,3,4,247,3,9,5383,0,1,1,0,0,0,0,1,0,0,1
9117,3,3,205,3,1,5851,1,1,2,1,0,0,0,0,0,0,1
9118,3,3,209,3,5,5831,0,0,1,0,1,0,0,0,0,0,1
9119,3,3,247,2,8,4593,1,0,2,0,0,1,0,0,0,0,1
9120,4,1,225,2,5,5714,1,1,1,0,0,0,0,1,0,0,1
9123,3,1,247,2,7,5557,0,1,0,1,0,0,0,0,0,0,1
9124,5,5,167,3,1,4314,0,1,1,0,1,0,0,0,0,0,1
9125,4,5,233,3,2,4501,0,0,1,0,0,1,0,0,0,0,1
9129,3,1,250,3,7,4760,0,0,0,1,0,0,0,0,0,0,1
9130,3,1,225,4,10,4080,1,0,0,0,1,0,0,0,0,0,1
9131,7,5,308,4,6,1165,0,1,1,0,0,1,0,0,0,0,1
9132,6,3,256,4,9,1212,1,0,0,0,0,0,0,1,0,0,1
9133,4,5,251,5,7,1381,0,0,1,0,0,0,1,0,0,0,1
9134,5,1,270,5,10,1397,0,1,1,0,0,0,0,1,0,0,1
9135,6,1,289,4,3,1181,1,1,0,1,0,0,0,0,0,0,1
9136,6,5,253,4,8,1899,1,1,1,0,1,0,0,0,0,0,1
9137,7,3,305,4,6,1167,0,0,1,0,0,1,0,0,0,0,1
9139,4,1,231,5,6,1231,0,1,1,0,0,0,1,0,0,0,1
9140,6,5,298,4,8,1759,1,0,1,0,0,0,0,1,0,0,1
9141,6,1,282,4,7,1758,0,1,0,1,0,0,0,0,0,0,1
9142,5,3,240,5,6,1489,0,1,0,0,1,0,0,0,0,0,1
9143,5,5,223,5,8,1132,0,1,1,0,0,1,0,0,0,0,1
9144,5,2,140,5,2,1521,0,1,1,0,0,0,0,1,0,0,1
9145,5,3,268,5,5,1365,0,1,1,0,0,0,1,0,0,0,1
9146,6,3,279,4,7,1090,1,1,0,0,0,0,0,1,0,0,1
9147,4,3,225,5,6,1573,0,0,1,1,0,0,0,0,0,0,1
9148,6,3,296,4,7,1515,0,1,1,0,1,0,0,0,0,0,1
9149,5,5,162,4,8,1311,0,1,0,0,0,1,0,0,0,0,1
9150,6,5,255,4,2,1218,1,0,0,0,0,0,0,1,0,0,1
9151,7,5,255,4,9,1367,0,0,0,0,0,0,1,0,0,0,1
9152,6,2,286,4,6,1556,1,1,1,0,0,0,0,1,0,0,1
9153,7,2,267,4,8,1285,0,1,1,1,0,0,0,0,0,1,0
9155,6,5,285,4,5,1631,1,0,1,0,0,1,0,0,0,1,0
9156,6,3,276,4,5,1637,1,0,0,0,0,0,0,1,0,1,0
9157,6,2,257,4,5,1565,1,0,0,0,0,0,1,0,0,1,0
9158,6,4,287,4,10,1811,1,0,1,0,0,0,0,1,0,1,0
9159,6,1,283,5,10,1304,1,0,0,1,0,0,0,0,0,1,0
9160,6,3,309,4,2,1270,1,1,1,0,1,0,0,0,0,1,0
9161,4,3,274,5,3,1637,1,0,0,0,0,1,0,0,0,1,0
9162,7,4,244,4,4,1953,1,0,1,0,0,0,0,1,0,1,0
9164,6,1,264,4,5,1900,0,1,0,0,0,0,0,1,0,1,0
9165,4,2,232,5,3,1197,0,1,1,1,0,0,0,0,0,1,0
9167,6,4,294,3,7,1455,0,1,1,0,0,1,0,0,0,1,0
9168,6,4,260,4,1,1883,0,0,0,0,0,0,0,1,0,1,0
9169,4,3,260,5,8,1756,0,0,0,0,0,0,1,0,0,1,0
9170,6,1,277,5,2,1190,1,0,0,0,0,0,0,1,0,1,0
9171,5,3,257,5,7,1451,1,0,0,1,0,0,0,0,0,1,0
9173,6,1,308,4,7,1260,1,0,0,0,0,1,0,0,0,1,0
9174,7,2,281,4,2,1291,0,0,1,0,0,0,0,1,0,1,0
9175,5,4,307,5,8,1903,0,1,0,0,0,0,1,0,1,0,0
9176,5,3,224,5,9,1643,1,1,1,0,0,0,0,1,1,0,0
9178,3,4,179,2,5,1340,0,1,1,0,1,0,0,0,1,0,0
9179,4,3,267,5,9,1538,0,0,1,0,0,1,0,0,1,0,0
9181,7,3,302,4,7,1915,0,0,1,0,0,0,1,0,1,0,0
9182,7,3,247,4,5,1060,0,1,1,0,0,0,0,1,1,0,0
9183,6,3,266,4,8,1547,0,0,1,1,0,0,0,0,1,0,0
9184,5,1,247,5,10,1562,1,1,0,0,1,0,0,0,1,0,0
9185,4,3,219,5,8,1702,1,0,0,0,0,1,0,0,1,0,0
9186,7,1,287,4,9,1150,1,1,1,0,0,0,0,1,1,0,0
9187,6,3,297,5,5,1657,0,0,0,0,0,0,1,0,1,0,0
9188,5,5,273,5,4,1597,1,1,1,0,0,0,0,1,1,0,0
9189,5,5,219,5,6,1234,0,1,0,1,0,0,0,0,1,0,0
9190,5,1,232,5,7,1069,1,0,1,0,1,0,0,0,1,0,0
9191,4,4,264,5,3,1782,0,1,0,0,0,1,0,0,1,0,0
9192,6,3,266,4,9,1106,1,0,0,0,0,0,0,1,1,0,0
9193,7,1,280,5,10,1199,1,1,0,0,0,0,1,0,1,0,0
9194,7,4,264,4,6,1265,0,1,1,0,0,0,0,1,1,0,0
9195,4,2,258,5,8,1878,0,0,0,1,0,0,0,0,1,0,0
9196,5,1,236,5,8,1441,0,1,0,0,1,0,0,0,1,0,0
9197,5,5,262,5,2,1304,0,1,0,0,0,1,0,0,0,0,1
9199,4,4,267,4,8,5219,1,0,0,0,0,0,1,0,0,0,1
9200,4,1,240,4,10,5965,1,1,0,0,0,0,0,1,0,0,1
9201,4,2,215,2,10,4061,1,0,2,1,0,0,0,0,0,0,1
9202,5,5,252,5,9,4135,0,1,0,0,1,0,0,0,0,0,1
9203,4,5,136,2,4,5512,0,1,1,0,0,1,0,0,0,0,1
9204,3,4,225,4,9,5575,0,0,1,0,0,0,0,1,0,0,1
9206,4,4,144,3,6,4137,1,1,0,0,0,0,0,1,0,0,1
9207,3,2,226,2,10,4254,0,1,0,1,0,0,0,0,0,0,1
9208,5,2,229,3,3,4916,0,0,0,0,1,0,0,0,0,0,1
9209,3,3,255,3,4,4628,1,1,0,0,0,1,0,0,0,0,1
9210,5,3,227,5,9,4990,0,0,1,0,0,0,0,1,0,0,1
9211,5,1,248,3,6,5081,1,1,1,0,0,0,1,0,0,0,1
9212,3,2,151,2,3,4759,0,0,0,0,0,0,0,1,0,0,1
9213,4,5,188,3,8,4125,0,1,1,1,0,0,0,0,0,0,1
9214,4,2,160,2,3,4304,1,1,1,0,1,0,0,0,0,0,1
9215,4,2,156,3,1,5361,0,0,0,0,0,1,0,0,0,0,1
9216,3,4,162,3,7,5313,0,1,1,0,0,0,0,1,0,0,1
9217,4,4,270,3,4,5888,0,0,0,0,0,0,1,0,0,0,1
9218,4,5,200,4,2,4947,0,0,1,0,0,0,0,1,0,0,1
9219,3,3,224,4,10,4147,0,1,1,1,0,0,0,0,0,0,1
9220,4,4,146,4,7,4953,1,1,1,0,1,0,0,0,0,0,1
9221,5,3,156,3,6,5231,1,0,0,0,0,1,0,0,0,0,1
9222,4,3,235,3,4,5748,1,0,1,0,0,0,0,1,0,0,1
9223,4,1,231,3,5,4118,1,1,1,0,0,0,1,0,0,0,1
9224,4,5,141,2,10,5907,1,0,0,0,0,0,0,1,0,0,1
9225,3,1,178,4,9,5727,1,1,1,1,0,0,0,0,0,0,1
9227,4,2,247,2,7,4955,1,1,1,0,0,1,0,0,0,0,1
9228,3,1,132,3,5,5978,0,0,1,0,0,0,0,1,0,0,1
9229,4,5,190,3,6,4671,1,1,1,0,0,0,1,0,0,0,1
9230,3,2,113,5,1,5993,0,1,1,0,0,0,0,1,0,0,1
9231,5,5,253,2,3,4851,0,0,2,1,0,0,0,0,0,0,1
9232,4,3,235,3,4,4739,0,0,1,0,1,0,0,0,0,0,1
9233,3,3,264,2,6,4102,0,1,0,0,0,1,0,0,0,0,1
9235,4,3,141,3,3,4249,0,0,1,0,0,0,1,0,0,0,1
9236,4,2,243,3,3,5703,0,1,0,0,0,0,0,1,0,0,1
9237,5,4,209,4,10,5461,0,0,0,1,0,0,0,0,0,0,1
9238,4,4,246,2,2,4633,1,0,1,0,1,0,0,0,0,0,1
9239,4,3,257,3,1,5717,1,1,1,0,0,1,0,0,0,0,1
9240,4,2,217,2,8,4907,1,0,1,0,0,0,0,1,0,0,1
9241,4,4,246,3,9,5041,0,1,0,0,0,0,1,0,0,0,1
9243,3,3,183,2,3,5189,0,0,0,1,0,0,0,0,0,0,1
9244,4,5,136,2,4,5923,1,1,1,0,1,0,0,0,0,0,1
9245,4,1,224,2,10,4653,1,1,0,0,0,1,0,0,0,0,1
9246,4,3,174,3,2,4069,1,1,1,0,0,0,0,1,0,0,1
9247,4,5,209,3,4,4809,0,0,1,0,0,0,1,0,0,0,1
9248,4,3,256,2,3,4679,1,0,1,0,0,0,0,1,0,0,1
9249,4,2,231,4,9,5194,0,1,1,1,0,0,0,0,0,0,1
9250,2,1,228,2,2,5435,0,0,0,0,1,0,0,0,0,0,1
9251,4,2,198,3,10,5487,1,1,1,0,0,1,0,0,0,0,1
9252,5,5,223,3,3,4382,0,0,1,0,0,0,0,1,0,0,1
9253,3,4,257,4,8,4780,0,0,1,0,0,0,1,0,0,0,1
9254,4,4,265,3,10,4741,0,1,0,0,0,0,0,1,0,0,1
9255,3,3,258,3,7,4068,1,0,1,1,0,0,0,0,0,0,1
9256,3,2,272,3,7,5657,1,1,0,0,1,0,0,0,0,0,1
9257,5,3,273,4,1,5119,0,1,1,0,0,1,0,0,0,0,1
9258,3,5,287,5,1,5263,1,1,2,0,0,0,0,1,0,0,1
9259,5,1,176,4,1,4270,1,0,0,0,0,0,1,0,0,0,1
9260,5,4,136,3,4,5413,0,1,1,0,0,0,0,1,0,0,1
9261,3,5,204,2,1,4025,1,0,0,1,0,0,0,0,0,0,1
9262,4,3,213,3,2,5432,1,1,1,0,1,0,0,0,0,0,1
9263,3,3,160,3,1,4769,0,1,0,0,0,1,0,0,0,0,1
9264,3,5,148,2,9,5095,1,0,1,0,0,0,0,1,0,0,1
9265,4,3,255,4,10,4740,0,0,1,0,0,0,1,0,0,0,1
9266,3,3,212,3,10,5724,1,1,1,0,0,0,0,1,0,0,1
9267,3,3,217,3,10,5439,0,1,1,1,0,0,0,0,0,0,1
9268,4,2,145,3,7,5823,0,0,1,0,1,0,0,0,0,0,1
9269,3,1,170,3,6,5750,0,0,2,0,0,1,0,0,0,0,1
9270,3,2,244,3,5,5781,1,0,2,0,0,0,0,1,0,0,1
9271,3,1,151,4,2,5016,0,1,1,0,0,0,1,0,0,0,1
9272,4,1,202,3,10,4454,0,1,0,0,0,0,0,1,0,0,1
9273,4,1,195,3,2,4682,0,1,1,1,0,0,0,0,0,0,1
9274,3,3,150,3,9,5852,0,1,1,0,1,0,0,0,0,0,1
9275,4,3,225,2,10,5523,1,0,1,0,0,1,0,0,0,0,1
9276,4,5,142,4,6,5027,0,0,1,0,0,0,0,1,0,0,1
9277,3,3,262,4,5,4782,0,1,0,0,0,0,1,0,0,0,1
9279,5,5,221,2,10,4255,1,1,1,1,0,0,0,0,0,0,1
9280,3,2,202,2,7,5328,0,0,1,0,1,0,0,0,0,0,1
9281,4,3,216,4,3,4750,0,1,1,0,0,1,0,0,0,0,1
9282,4,2,239,3,4,5916,0,0,0,0,0,0,0,1,0,0,1
9283,2,3,192,3,4,5524,0,1,0,0,0,0,1,0,0,0,1
9284,3,4,185,2,5,4574,0,1,1,0,0,0,0,1,0,0,1
9285,5,4,235,3,3,4411,1,1,0,1,0,0,0,0,0,0,1
9286,3,2,253,2,8,5608,0,1,0,0,1,0,0,0,0,0,1
9287,3,4,180,3,2,5659,1,1,0,0,0,1,0,0,0,0,1
9288,3,5,150,2,10,5187,0,1,1,0,0,0,0,1,0,0,1
9290,5,4,274,3,1,4030,0,0,1,0,0,0,0,1,0,1,0
9291,3,2,179,3,9,5224,1,1,1,1,0,0,0,0,0,1,0
9292,6,1,237,5,3,5299,1,1,1,0,1,0,0,0,0,1,0
9293,3,4,160,3,10,4602,0,1,0,0,0,1,0,0,0,1,0
9294,4,1,225,2,4,4102,0,1,0,0,0,0,0,1,0,1,0
9295,4,2,217,2,4,5539,0,1,0,0,0,0,1,0,0,1,0
9296,3,5,263,3,1,4645,0,1,1,0,0,0,0,1,0,1,0
9298,3,3,167,3,8,4420,0,0,0,0,1,0,0,0,0,1,0
9299,3,2,221,2,10,4312,0,0,0,0,0,1,0,0,0,1,0
9300,3,3,173,2,5,4703,0,1,0,0,0,0,0,1,0,1,0
9302,3,5,234,2,8,5241,1,0,1,0,0,0,0,1,0,1,0
9303,3,3,237,3,6,4918,0,1,1,1,0,0,0,0,0,1,0
9304,2,4,269,4,2,4267,1,1,0,0,1,0,0,0,0,1,0
9305,3,5,182,3,5,4183,1,1,2,0,0,1,0,0,0,1,0
9306,6,3,199,4,1,5204,0,0,1,0,0,0,0,1,0,1,0
9307,4,1,264,4,6,4863,0,0,0,0,0,0,1,0,0,1,0
9308,6,5,167,3,2,5761,1,0,0,0,0,0,0,1,0,1,0
9309,4,4,155,3,6,5778,1,0,1,1,0,0,0,0,0,1,0
9310,5,1,274,2,8,4647,1,0,2,0,1,0,0,0,0,1,0
9311,4,1,213,5,10,5492,0,1,0,0,0,1,0,0,0,1,0
9312,3,2,204,2,8,4562,1,1,2,0,0,0,0,1,1,0,0
9313,5,2,259,2,7,4764,0,1,1,0,0,0,1,0,1,0,0
9314,3,1,174,3,2,4972,0,0,1,0,0,0,0,1,1,0,0
9315,3,1,230,2,4,4387,1,0,0,1,0,0,0,0,1,0,0
9316,5,4,260,4,4,5911,1,1,0,0,1,0,0,0,1,0,0
9317,4,5,176,2,1,4155,0,0,0,0,0,1,0,0,1,0,0
9318,5,2,217,2,6,4120,1,0,1,0,0,0,0,1,1,0,0
9319,4,2,219,3,9,5703,0,0,0,0,0,0,1,0,1,0,0
9320,4,1,189,3,5,4133,0,1,1,0,0,0,0,1,1,0,0
9321,4,1,252,4,7,5459,1,0,0,1,0,0,0,0,1,0,0
9322,3,2,189,3,2,4152,1,0,1,0,1,0,0,0,1,0,0
9323,5,2,159,3,5,4930,0,1,0,0,0,1,0,0,1,0,0
9324,4,2,262,3,6,5381,0,1,0,0,0,0,0,1,1,0,0
9325,6,1,191,5,8,5156,1,1,0,0,0,0,1,0,1,0,0
9326,4,1,271,4,2,4133,1,0,1,0,0,0,0,1,1,0,0
9327,4,5,196,5,2,5840,0,0,0,1,0,0,0,0,1,0,0
9330,5,4,235,4,5,4506,0,1,0,0,0,0,0,1,1,0,0
9331,3,2,154,3,8,5149,1,0,0,0,0,0,1,0,1,0,0
9332,4,5,167,4,3,4658,0,1,0,0,0,0,0,1,1,0,0
9333,6,4,144,4,5,4631,0,0,0,1,0,0,0,0,1,0,0
9334,5,3,194,4,9,5851,0,1,0,0,1,0,0,0,0,0,1
